,date,txvolume_usd,adjustedtxvolume_usd,txcount,marketcap_usd,price_usd,exchangevolume_usd,generatedcoins,fees,activeaddresses,mediantxvalue_usd,medianfee,averagedifficulty,paymentcount,blocksize,blockcount
160,1/6/16,512314.35,512314.35,17074.0,72253871.68,0.9500280000000001,308791.0,27625.46875,66.53391845,2645.0,9.50028e-19,0.0029844999999999997,8422690000000.0,7917.0,7902225,5090
161,1/7/16,352178.0902,352178.0902,22075.0,72716743.06,0.955801,647462.0,27022.1875,65.5065476,2683.0,0.0,0.0029813,8210110000000.0,8136.0,7718921,4981
162,1/8/16,199860.1775,199860.1775,10919.0,71748362.75,0.942752,545600.0,27996.71875,26.04950754,2610.0,1.03614139,0.00105,8302400000000.0,8488.0,5588918,5176
163,1/9/16,308344.6899,308344.6899,11793.0,75026905.87,0.9855010000000001,226281.0,27595.78125,39.30051752,2624.0,1.017761671,0.00126,8432800000000.0,7999.0,6166658,5099
164,1/10/16,139831.8311,139831.8311,10320.0,75056285.98,0.985557,390888.0,27287.96875,26.32605277,2797.0,1.1637591729999999,0.00105,8336740000000.0,8124.0,5315621,5093
165,1/11/16,511382.0615,511382.0615,10893.0,76236894.7,0.999216,1011920.0,27005.15625,25.51356511,2950.0,1.158187329,0.00105,8828190000000.0,8605.0,5403609,5107
166,1/12/16,1066686.979,1066686.979,10862.0,81612322.12,1.07,2898760.0,25900.78125,25.63072227,2986.0,1.368304965,0.00105,8889940000000.0,8533.0,5392622,4930
167,1/13/16,498707.9504,498707.9504,17665.0,86534647.86,1.14,1005910.0,26535.3125,60.31260944,2815.0,1.1400000000000001e-18,0.00293852,8483670000000.0,8369.0,7119076,5002
168,1/14/16,377383.2944,377383.2944,10653.0,85378257.88,1.12,751961.0,26919.21875,26.77617641,2752.0,1.241872442,0.00105,8735310000000.0,8204.0,5405058,5090
169,1/15/16,1149275.804,1149275.804,9875.0,89865005.47,1.18,3910550.0,26797.34375,23.16012422,3125.0,1.6410874659999999,0.00105,8996160000000.0,7973.0,5115619,5084
170,1/16/16,715773.7567,715773.7567,10664.0,93117298.0,1.22,2462630.0,26523.125,22.65025706,2665.0,1.5750460530000001,0.00105,9202360000000.0,8428.0,4881399,5046
171,1/17/16,467366.8675,467366.8675,9747.0,92948708.72,1.22,1171150.0,26599.84375,17.0397022,2578.0,1.5864569880000001,0.00105,9068030000000.0,7990.0,4464778,5036
172,1/18/16,3463996.0360000003,3463996.0360000003,12916.0,101296280.3,1.33,4278930.0,26620.15625,30.91880998,3050.0,1.419459883,0.0012590239999999999,9453950000000.0,8823.0,5359464,5072
173,1/19/16,1784026.669,1784026.669,13420.0,108573765.9,1.42,2446740.0,26092.8125,35.57695823,2845.0,0.748536815,0.00126,9538640000000.0,8032.0,5502641,4972
174,1/20/16,831118.1324,831118.1324,10610.0,104038641.8,1.36,2933220.0,26542.5,19.01349187,3350.0,2.135035964,0.00105,9413920000000.0,8817.0,4831186,5038
175,1/21/16,765663.2271,765663.2271,10734.0,117211690.0,1.53,1614960.0,25919.21875,20.29597583,2901.0,2.100888472,0.00105,9598500000000.0,9318.0,4682773,4963
176,1/22/16,1439222.625,1439222.625,13848.0,118610200.5,1.55,1567240.0,26255.0,31.18132507,2977.0,1.598256832,0.00126,9897020000000.0,9194.0,5144050,5007
177,1/23/16,1851811.658,1851811.658,11025.0,114879374.6,1.5,7370980.0,25769.6875,17.43280341,3409.0,2.0925,0.00105,10058500000000.0,9993.0,4463583,4928
178,1/24/16,3856421.0160000003,3856421.0160000003,12798.0,145447560.6,1.9,9669770.0,27239.21875,23.73088258,3822.0,2.471688274,0.00105,10133300000000.0,10281.0,5131159,5168
179,1/25/16,4849050.91,4849050.91,17121.0,164497549.2,2.15,10739300.0,25700.78125,40.19124286,4039.0,2.156067386,0.0011653,10330100000000.0,10669.0,6515705,4881
180,1/26/16,3907402.059,3907402.059,16511.0,193384828.8,2.53,13939200.0,26985.46875,37.89805755,4328.0,2.686983844,0.001164962,10610700000000.0,11680.0,6328336,5152
181,1/27/16,2917304.9480000003,2917304.9480000003,18747.0,172208391.2,2.25,6961080.0,26104.53125,56.86014672,4055.0,0.7394537290000001,0.00126,10820100000000.0,10576.0,7804066,4983
182,1/28/16,2295819.95,2295819.95,16765.0,184371054.5,2.41,4903850.0,26560.9375,41.35601104,4465.0,2.406052155,0.001245488,10448700000000.0,11372.0,7204798,5059
183,1/29/16,2290501.094,2290501.094,16395.0,195037373.4,2.54,6662340.0,26164.21875,37.41034343,4322.0,2.650176513,0.001077,10883100000000.0,12054.0,6512690,4981
184,1/30/16,3667596.9480000003,3667596.9480000003,14661.0,192025645.5,2.51,3725080.0,26193.125,35.42928217,4340.0,2.849790949,0.00105,10876100000000.0,11644.0,5915445,5017
185,1/31/16,2714543.5560000003,2714543.5560000003,14166.0,186786144.8,2.44,5847500.0,25681.875,33.88376937,4391.0,2.887463267,0.00105,10695900000000.0,11718.0,5531604,4872
186,2/1/16,1494264.0459999999,1494264.0459999999,14199.0,178099231.1,2.32,3994100.0,26431.25,32.53922742,4199.0,2.5901127280000003,0.00105,10917500000000.0,12266.0,5419680,5015
187,2/2/16,1421087.83,1421087.83,14291.0,170322150.3,2.22,3451270.0,25864.6875,29.46292784,4166.0,2.398793294,0.00105,10674100000000.0,11693.0,5337915,4955
188,2/3/16,1566692.517,1566692.517,14274.0,186427803.9,2.43,3987750.0,27301.71875,27.72917548,4327.0,2.85924944,0.00105,10857200000000.0,12309.0,5508759,5199
189,2/4/16,909869.0912,909869.0912,14371.0,194116737.8,2.53,3552320.0,26562.34375,32.71750186,4077.0,2.8184074760000004,0.00105,11113800000000.0,12014.0,5500691,5062
190,2/5/16,1536418.2869999998,1536418.2869999998,15249.0,197321961.2,2.57,2636700.0,26558.59375,38.97437149,4698.0,2.77574978,0.00105,11176100000000.0,12980.0,5635634,5046
191,2/6/16,667424.5806,667424.5806,31418.0,194733892.0,2.53,1921240.0,26345.78125,240.7828361,3839.0,0.0,0.0029844999999999997,10866800000000.0,11863.0,8365915,4987
192,2/7/16,2353121.903,2353121.903,14264.0,195510400.6,2.54,7007060.0,26684.6875,53.12073391,4054.0,2.9569564560000003,0.00105,11050400000000.0,12311.0,5219164,5087
193,2/8/16,4507611.694,4507611.694,14719.0,228334173.5,2.97,9725690.0,26651.875,37.81242736,4496.0,3.540276412,0.00105,11539900000000.0,12833.0,5241220,5071
194,2/9/16,5098235.041,5098235.041,15517.0,244086396.9,3.17,17954000.0,26474.21875,50.16692548,4756.0,3.785690873,0.00105,11245300000000.0,13677.0,5218494,5055
195,2/10/16,9232157.627999999,9232157.627999999,17141.0,307482098.2,4.0,28640400.0,26161.25,58.88424437,6031.0,5.43958328,0.00105,11659300000000.0,15355.0,5488744,4961
196,2/11/16,8381213.451,8381213.451,21440.0,346500640.2,4.5,26408200.0,26477.8125,46.52354727,7681.0,4.944568568,0.00105,11993800000000.0,19002.0,6422510,5019
197,2/12/16,12862425.71,12862425.71,18109.0,457815188.7,5.95,23360800.0,26498.90625,33.06554542,6484.0,7.563971533999999,0.00105,11553000000000.0,16035.0,5891298,5033
198,2/13/16,7594581.319,7594581.319,19327.0,437812490.6,5.69,24218800.0,26884.6875,36.11858571,6065.0,6.421481192999999,0.00105,12097400000000.0,16679.0,6224112,5093
199,2/14/16,5054136.765,5054136.765,16624.0,415972886.6,5.4,11226500.0,26329.0625,27.773044300000002,5549.0,6.28607898,0.00105,12496900000000.0,14508.0,5688385,4990
200,2/15/16,4010412.894,4010412.894,17159.0,410606434.2,5.33,13934200.0,26225.3125,30.72534296,5685.0,6.006224615,0.00105,12874800000000.0,15215.0,5605915,4975
201,2/16/16,7253891.727999999,7253891.727999999,17549.0,410420528.0,5.33,15889100.0,26445.78125,33.29452081,5688.0,6.001016406000001,0.00105,12696200000000.0,15384.0,5667850,5025
202,2/17/16,3402417.7739999997,3402417.7739999997,19990.0,330560408.4,4.29,15451000.0,25672.03125,41.01939368,5729.0,4.523671538,0.001132993,12721900000000.0,15027.0,6144961,4857
203,2/18/16,4405314.092,4405314.092,16969.0,290742696.5,3.77,17054000.0,26214.84375,29.26992335,5537.0,4.292841168,0.00105,12182100000000.0,14633.0,5546265,4999
204,2/19/16,2545739.861,2545739.861,18412.0,337812439.1,4.38,7666320.0,26655.46875,37.03600329,5531.0,4.807548335,0.00105,12651400000000.0,15644.0,5821479,5033
205,2/20/16,5651529.214,5651529.214,16714.0,361339917.6,4.68,8631090.0,26560.78125,26.791644899999998,5228.0,5.274612322,0.00105,12814200000000.0,14739.0,5284775,5051
206,2/21/16,2141127.881,2141127.881,17119.0,336901947.2,4.36,6413550.0,26536.5625,28.14068031,6287.0,5.103240611,0.00105,12958900000000.0,15599.0,5311508,5055
207,2/22/16,3801186.1119999997,3801186.1119999997,18190.0,359698081.6,4.66,15056200.0,26757.8125,32.54911106,6008.0,5.197082568,0.00105,13431500000000.0,16177.0,5563736,5103
208,2/23/16,8923314.644,8923314.644,18482.0,438546964.5,5.68,13380600.0,26170.0,94.16436625,6048.0,6.422093221,0.001127155,13783600000000.0,16252.0,5550661,4969
209,2/24/16,11806077.53,11806077.53,19540.0,432559674.6,5.6,11426500.0,26426.875,52.03207134,6036.0,6.16839216,0.00105,13623500000000.0,16928.0,5576291,5029
210,2/25/16,5846441.64,5846441.64,19503.0,478938630.5,6.19,21471800.0,26823.75,31.61284309,6599.0,6.841207375,0.00105,13573800000000.0,17558.0,5712469,5128
211,2/26/16,24283017.52,24283017.52,21068.0,467249640.4,6.04,9526860.0,26654.0625,50.86164043,5927.0,6.3842012079999995,0.00105,14049400000000.0,17034.0,6515245,5055
212,2/27/16,13193947.94,13193947.94,18981.0,460782799.4,5.96,8903210.0,26196.09375,28.37474469,5918.0,6.550675038,0.00105,14564900000000.0,17065.0,5500646,4992
213,2/28/16,5115478.788,5115478.788,19063.0,495927597.0,6.41,9851660.0,26425.78125,29.358720799999997,6498.0,7.390161561,0.00105,14737200000000.0,17425.0,5487589,5029
214,2/29/16,4696885.754,4696885.754,20358.0,499841552.4,6.46,7648020.0,25229.53125,32.94419021,7115.0,7.335766987,0.00105,14936600000000.0,18218.0,5665354,4820
215,3/1/16,8300621.355,8300621.355,21778.0,489637243.9,6.32,23098100.0,26481.09375,33.95084033,7658.0,7.323545627000001,0.00105,14453500000000.0,19892.0,5842695,5052
216,3/2/16,27566255.38,27566255.38,23562.0,590715857.6,7.63,29130200.0,26644.21875,39.07876264,8544.0,8.561759882,0.00105,14989900000000.0,21824.0,6096139,5086
217,3/3/16,17953588.9,17953588.9,24837.0,654285599.1,8.44,40314900.0,26111.25,35.33273109,9064.0,9.470692209,0.00105,15598700000000.0,23011.0,6259707,5014
218,3/4/16,14076962.66,14076962.66,24287.0,715939100.6,9.24,35520100.0,25881.5625,33.96317959,8978.0,10.12299029,0.00105,16141000000000.0,22497.0,6238181,4994
219,3/5/16,30063163.46,30063163.46,27115.0,804339835.8,10.37,56439600.0,26585.9375,33.89815281,10060.0,12.87154027,0.00105,16473100000000.0,25525.0,6753428,5138
220,3/6/16,18269923.74,18269923.74,27661.0,868921939.1,11.2,39112000.0,25399.6875,37.69212263,9725.0,12.01091987,0.00105,17342300000000.0,23788.0,6702067,4907
221,3/7/16,18983794.78,18983794.78,23271.0,887071699.4,11.43,34085100.0,25985.46875,30.37725763,8043.0,12.63850076,0.00105,17164300000000.0,21646.0,6120294,5026
222,3/8/16,20724408.55,20724408.55,24105.0,743320024.5,9.58,25524300.0,25823.125,33.34788394,9472.0,10.41761054,0.00105,17491900000000.0,22616.0,6231761,5017
223,3/9/16,11155563.66,11155563.66,24557.0,759945295.5,9.79,27540500.0,25740.78125,26.06417143,9248.0,10.50057563,0.00105,17866800000000.0,22951.0,6383272,4989
224,3/10/16,10285687.66,10285687.66,24814.0,922237228.9,11.88,26851500.0,26630.0,20.34666205,9812.0,14.32697332,0.00042,18006300000000.0,23367.0,6347145,5196
225,3/11/16,10814620.41,10814620.41,23124.0,871891256.5,11.22,21002700.0,26302.5,19.2479048,9481.0,11.68969725,0.00042,18682000000000.0,21495.0,6133690,5065
226,3/12/16,17629786.81,17629786.81,27887.0,865169349.5,11.13,48957300.0,26370.15625,24.29392528,9980.0,12.58986389,0.00042,19654900000000.0,25604.0,6954857,5023
227,3/13/16,26924471.97,26924471.97,28127.0,1049906028.0,13.51,43915100.0,27250.46875,25.64171478,10164.0,14.46269615,0.00042,20149600000000.0,26044.0,7219419,5186
228,3/14/16,24089374.38,24089374.38,28528.0,1128614653.0,14.51,58385100.0,26407.96875,27.78870853,10422.0,16.27552812,0.00042,20065500000000.0,25803.0,7668712,5108
229,3/15/16,17091214.31,17091214.31,29273.0,1011341311.0,13.0,28404500.0,31223.59375,24.0129654,10369.0,14.10214884,0.00042,17572300000000.0,26908.0,7878660,5979
230,3/16/16,14518416.9,14518416.9,27596.0,1013362745.0,13.02,24335500.0,31490.15625,23.87278595,9655.0,14.270562599999998,0.00042,17777800000000.0,25122.0,7931465,6025
231,3/17/16,22029287.5,22029287.5,33531.0,981440103.8,12.56,41650600.0,32024.53125,31.66809802,10287.0,13.59894763,0.00042,18038800000000.0,28724.0,8643874,6082
232,3/18/16,28585919.04,28585919.04,31821.0,868215069.8,11.11,53956800.0,31282.8125,27.43268868,10763.0,12.10844181,0.00042,18300400000000.0,28441.0,8365068,5962
233,3/19/16,9143645.284,9143645.284,34779.0,875815164.3,11.2,26735700.0,32079.0625,44.28537964,9580.0,11.32831694,0.0004216,18651700000000.0,26408.0,9086749,6082
234,3/20/16,6938484.8379999995,6938484.8379999995,32447.0,822901084.3,10.52,17651100.0,31587.65625,35.72885385,10076.0,10.80306806,0.00042,19423400000000.0,27148.0,8714052,6027
235,3/21/16,9227131.697999999,9227131.697999999,32511.0,806308291.0,10.3,28572600.0,31394.21875,32.46238907,10320.0,10.69756259,0.00042,19268500000000.0,27804.0,8977661,5994
236,3/22/16,8648933.072,8648933.072,32890.0,931251271.0,11.88,19730300.0,31711.875,26.1394891,9780.0,12.22661979,0.00042,19567700000000.0,27137.0,9194297,6071
237,3/23/16,6559148.31,6559148.31,31786.0,887878346.4,11.33,19353200.0,31294.0625,32.65829833,10093.0,11.71552487,0.00042,18766000000000.0,27006.0,9137193,5974
238,3/24/16,12208390.71,12208390.71,36947.0,975956117.6,12.44,26081800.0,32071.09375,41.40978263,10068.0,12.5022,0.00042,19801100000000.0,27298.0,11358459,6101
239,3/25/16,6334207.8889999995,6334207.8889999995,36762.0,883610455.7,11.26,13782000.0,31889.84375,40.35489183,10031.0,11.1474,0.00042,20871600000000.0,26724.0,9834491,6066
240,3/26/16,3641273.6210000003,3641273.6210000003,36646.0,845559261.2,10.77,9425480.0,31928.4375,35.05642051,9848.0,10.75600056,0.00044100000000000004,21414200000000.0,26527.0,9372767,6095
241,3/27/16,13031192.42,13031192.42,29974.0,862798286.7,10.99,16744800.0,31630.78125,19.20990776,10649.0,11.50768422,0.00042,21977000000000.0,28072.0,7622565,6046
242,3/28/16,8326998.407000001,8326998.407000001,33613.0,818914011.5,10.43,23188300.0,31313.4375,26.38212609,10798.0,10.69130112,0.00042,21768000000000.0,27893.0,9404393,5999
243,3/29/16,15229815.23,15229815.23,33915.0,922987302.0,11.75,17684200.0,31437.8125,23.91278989,12291.0,12.11877763,0.00042,22513700000000.0,30228.0,8350722,6010
244,3/30/16,16461701.04,16461701.04,36767.0,912860555.2,11.61,19351200.0,31700.46875,37.37748142,12462.0,11.94679774,0.00042,22822500000000.0,30234.0,9508735,6047
245,3/31/16,13326776.22,13326776.22,32259.0,937669833.9,11.92,14966700.0,31388.90625,25.0216633,11295.0,12.30863134,0.00042,23889400000000.0,28914.0,8461839,6021
246,4/1/16,4391415.18,4391415.18,33320.0,897129947.5,11.4,11373100.0,31884.6875,24.23740989,10956.0,11.64737778,0.00042,23749200000000.0,28301.0,9076719,6081
247,4/2/16,4375715.7530000005,4375715.7530000005,29358.0,915222252.5,11.63,8682620.0,31081.25,18.06566395,10761.0,11.99702181,0.00042,23519600000000.0,27192.0,7330855,5936
248,4/3/16,2561666.599,2561666.599,29588.0,915544425.5,11.63,5580550.0,31729.6875,17.93687287,10812.0,12.02845833,0.00042,24295700000000.0,27521.0,7511845,6035
249,4/4/16,5258599.158,5258599.158,34907.0,915040655.4,11.62,9599070.0,31953.125,24.86941592,11663.0,11.87915842,0.00042,25245900000000.0,28765.0,9141267,6086
250,4/5/16,7760482.799,7760482.799,39173.0,883161352.4,11.21,20557300.0,31574.84375,28.60692728,12095.0,11.21,0.00044100000000000004,25705800000000.0,28796.0,9217047,6033
251,4/6/16,6737707.73,6737707.73,32078.0,823407983.6,10.45,16997100.0,31262.65625,21.67913276,11878.0,10.740263,0.00042,25667100000000.0,28851.0,8025973,6004
252,4/7/16,7812722.318,7812722.318,31893.0,843777937.2,10.7,13464500.0,31167.34375,21.41271949,11756.0,10.92559677,0.00042,24640300000000.0,28017.0,8360463,5953
253,4/8/16,5574926.544,5574926.544,34010.0,795197815.0,10.08,14660600.0,31914.375,25.16753827,11563.0,10.19953307,0.00042,26139900000000.0,28281.0,9402459,6102
254,4/9/16,12736245.04,12736245.04,31923.0,764814836.2,9.69,16194800.0,30913.59375,19.99806,11976.0,9.935030158,0.00042,26843500000000.0,29158.0,7818451,5933
255,4/10/16,11063216.73,11063216.73,32237.0,722139421.6,9.15,42613400.0,31774.21875,19.44701295,12826.0,9.418339671,0.00042,27083800000000.0,29992.0,7768788,6065
256,4/11/16,5640555.57,5640555.57,30327.0,706441940.4,8.94,15138100.0,30970.9375,18.65650291,12057.0,9.163907128,0.00042,27012200000000.0,28324.0,7491634,5937
257,4/12/16,9559005.812,9559005.812,34673.0,682919110.5,8.64,23190100.0,31385.9375,22.90601215,12594.0,8.743411123,0.00042,26095400000000.0,28827.0,8730524,6015
258,4/13/16,8628421.718,8628421.718,36051.0,588444319.9,7.44,31403300.0,31486.09375,32.96712421,12904.0,7.447539314,0.0004216,27243200000000.0,28596.0,8886123,6015
259,4/14/16,7669878.948,7669878.948,34781.0,638755717.1,8.08,13590700.0,31401.09375,31.728571600000002,12318.0,8.168086948,0.00042,27545300000000.0,29133.0,8463165,6021
260,4/15/16,4968004.033,4968004.033,34959.0,663970529.4,8.39,12179000.0,31733.4375,23.37887423,11838.0,8.432391398,0.00042,28306500000000.0,28509.0,8556636,6059
261,4/16/16,3591447.5739999996,3591447.5739999996,30483.0,652102370.2,8.24,9888460.0,31531.25,17.22448278,11885.0,8.423855906,0.00042,28880900000000.0,28610.0,7314817,6019
262,4/17/16,7130996.651000001,7130996.651000001,40203.0,682419882.6,8.62,24619600.0,31499.375,30.2081937,12504.0,7.244572757,0.00042,28221400000000.0,38363.0,11533019,6015
263,4/18/16,5981462.254,5981462.254,33513.0,738669922.6,9.33,21084100.0,31863.28125,20.09918782,12489.0,9.499126776,0.00042,29523800000000.0,30458.0,8179992,6055
264,4/19/16,3984639.4460000005,3984639.4460000005,32622.0,719883169.3,9.08,12899100.0,31326.5625,19.10494585,12426.0,9.222783487000001,0.00042,30029500000000.0,29903.0,7862106,5969
265,4/20/16,5918932.302,5918932.302,32944.0,688511679.4,8.69,15634700.0,31831.40625,23.84841061,12678.0,8.838239321,0.00042,30156000000000.0,29638.0,8223258,6050
266,4/21/16,4025643.9269999997,4025643.9269999997,37181.0,670273963.9,8.45,13355400.0,31373.90625,30.38082605,12671.0,8.458412554,0.00042,30871800000000.0,29373.0,9010009,5990
267,4/22/16,6160843.841,6160843.841,31678.0,646665622.8,8.15,13309300.0,31576.71875,20.57607956,12802.0,8.326004914,0.00042,29740300000000.0,29410.0,7784632,6031
268,4/23/16,7946888.352000001,7946888.352000001,31845.0,618605706.1,7.79,14565200.0,31693.59375,19.51394475,12583.0,7.9394655620000005,0.00042,30869100000000.0,29943.0,7686446,6051
269,4/24/16,3146715.7060000002,3146715.7060000002,34046.0,658302763.3,8.29,10786400.0,31493.75,22.48601452,12691.0,8.385150589,0.00042,30604000000000.0,30031.0,8570880,5981
270,4/25/16,5785971.853999999,5785971.853999999,35430.0,636584115.3,8.01,18239900.0,32138.28125,23.86216618,13184.0,8.103834867,0.00042,31524100000000.0,30480.0,8537681,6104
271,4/26/16,9155884.54,9155884.54,32582.0,598089227.6,7.53,17667300.0,31287.8125,21.65938348,13371.0,7.674525205,0.00042,31493400000000.0,29569.0,8002260,5952
272,4/27/16,5767002.863,5767002.863,33847.0,587437410.1,7.39,19254500.0,31875.0,20.45015272,13230.0,7.539075218,0.00042,31083200000000.0,30836.0,7964169,6062
273,4/28/16,5956160.115,5956160.115,34343.0,615724082.6,7.74,11576000.0,31682.5,22.63862385,12992.0,7.867379812,0.00042,32024000000000.0,29921.0,8489820,6030
274,4/29/16,4239602.302,4239602.302,37332.0,573379709.4,7.21,8762080.0,31683.59375,23.43525292,14984.0,7.282423801,0.00042,32660900000000.0,32191.0,8581938,6030
275,4/30/16,19987713.27,19987713.27,45769.0,593186603.5,7.45,36573300.0,31891.71875,32.15245606,19624.0,7.467593196,0.00042,33709000000000.0,38190.0,9620749,6058
276,5/1/16,15268336.75,15268336.75,39578.0,698764708.0,8.78,16713800.0,31009.0625,36.70066924,14503.0,8.8678,0.00042,34484400000000.0,31870.0,9985734,5942
277,5/2/16,16720845.24,16720845.24,41748.0,708305706.5,8.89,41019200.0,31912.1875,27.4278674,17589.0,9.019004243,0.00042,32280900000000.0,37280.0,8999681,6080
278,5/3/16,13720500.05,13720500.05,37821.0,810468021.2,10.17,21463900.0,31794.375,26.84099023,14874.0,10.34757339,0.00042,34161600000000.0,33798.0,8755975,6054
279,5/4/16,11508626.98,11508626.98,37484.0,748003750.9,9.38,17622400.0,31458.75,27.32274703,14516.0,9.464000569,0.00042,34166300000000.0,32474.0,8957784,5980
280,5/5/16,10432967.27,10432967.27,38707.0,749299572.2,9.4,18296200.0,31776.25,31.13481144,14753.0,9.466819675,0.00042,33872400000000.0,33312.0,8970881,6037
281,5/6/16,20364152.88,20364152.88,41271.0,782322294.1,9.81,21510600.0,31741.40625,35.17488906,14563.0,9.821971974,0.00042,34080500000000.0,32620.0,9787335,6022
