,Date,Market Cap (USD),Price (USD),Number of Coins
569,2019-01-17,30408409.966820713,0.13679291698542598,222295208.23845324
570,2019-01-18,46869996.850235604,0.210845736269577,222295208.23845318
571,2019-01-19,47361578.310684174,0.213057126539048,222295208.23845333
572,2019-01-20,47107033.421505004,0.211912050623124,222295208.2384533
573,2019-01-21,45632275.5049898,0.20527781892644603,222295208.23845315
574,2019-01-22,41828097.82886902,0.18816463998630398,222295208.2384532
575,2019-01-23,39510401.88936568,0.177738432611572,222295208.2384532
576,2019-01-24,37828247.01102881,0.170171221011885,222295208.23845315
577,2019-01-25,39906009.99955287,0.17951808460372304,222295208.23845318
578,2019-01-26,38528168.3315759,0.173319832833496,222295208.23845324
579,2019-01-27,33901079.54397732,0.152504769727704,222295208.23845324
580,2019-01-28,33746315.28617811,0.15180855922894598,222295208.23845327
581,2019-01-29,33714135.8566801,0.151663799340719,222295208.23845315
582,2019-01-30,32916420.044131376,0.14807525679466,222295208.2384532
583,2019-01-31,31079756.992342833,0.139812986697419,222295208.23845312
584,2019-02-01,31700813.96193015,0.142606825460336,222295208.23845324
585,2019-02-02,31715786.579538267,0.142674180117806,222295208.2384532
586,2019-02-03,30653784.36490798,0.137896739240668,222295208.23845324
587,2019-02-04,32746531.212102473,0.147311008058148,222295208.23845324
588,2019-02-05,30954766.686194707,0.13925071499062602,222295208.23845318
589,2019-02-06,29047703.871144693,0.130671749973061,222295208.23845327
590,2019-02-07,29450900.569934484,0.132485539401924,222295208.23845312
591,2019-02-08,31384815.50809363,0.141185299299963,222295208.23845327
592,2019-02-09,31181595.78429198,0.14027111079625199,222295208.2384532
593,2019-02-10,31524596.70698808,0.141814108170843,222295208.23845327
594,2019-02-11,30919223.881673012,0.139090824884117,222295208.23845315
595,2019-02-12,32730430.644703668,0.147238579293145,222295208.23845318
596,2019-02-13,31927603.922235336,0.14362704520372302,222295208.23845318
597,2019-02-14,31605989.954958238,0.142180257529685,222295208.23845327
598,2019-02-15,31096779.79291354,0.139889564149113,222295208.23845327
599,2019-02-16,31953211.15204469,0.143742239903655,222295208.23845324
600,2019-02-17,32643798.992031433,0.14684886485279,222295208.23845327
601,2019-02-18,34707632.59246521,0.15613306677863598,222295208.2384532
602,2019-02-19,33603642.32778358,0.151166741712837,222295208.23845324
603,2019-02-20,34379516.552166544,0.154657029382694,222295208.23845327
604,2019-02-21,32692256.8276063,0.147066853517318,222295208.23845324
605,2019-02-22,33938779.47227959,0.152674363704115,222295208.23845327
606,2019-02-23,34982058.84458578,0.157367579453449,222295208.2384532
607,2019-02-24,32125282.04636199,0.144516304696508,222295208.23845315
608,2019-02-25,32281177.461185798,0.14521760373061302,222295208.2384532
609,2019-02-26,32527046.023077708,0.14632364899285802,222295208.2384532
610,2019-02-27,32127586.16768151,0.14452666983814902,222295208.2384532
611,2019-02-28,31352200.346403554,0.14103857926065802,222295208.23845315
612,2019-03-01,31724371.87719916,0.142712801272661,222295208.23845315
613,2019-03-02,31624159.13340429,0.142261991988066,222295208.23845318
614,2019-03-03,31580860.073161077,0.142067210190535,222295208.23845318
615,2019-03-04,30555973.733633097,0.137456735913336,222295208.23845324
616,2019-03-05,31527142.498282902,0.14182556047031,222295208.2384532
617,2019-03-06,32117959.542783998,0.144483364249271,222295208.23845333
618,2019-03-07,32451985.620692793,0.145985988082487,222295208.23845318
619,2019-03-08,31839806.324166026,0.143232085731744,222295208.23845327
620,2019-03-09,36474027.05747645,0.164079232055921,222295208.23845324
621,2019-03-10,37453680.307192326,0.168486224260022,222295208.23845327
622,2019-03-11,34362203.99860925,0.154579148470665,222295208.2384532
623,2019-03-12,35158287.742653295,0.158160349119804,222295208.23845324
624,2019-03-13,35031434.69561907,0.157589697831189,222295208.23845315
625,2019-03-14,36064212.36954419,0.162235671453874,222295208.23845318
626,2019-03-15,36329496.98023128,0.16342906024884302,222295208.23845324
627,2019-03-16,35791083.64498788,0.16100699573602698,222295208.2384533
628,2019-03-17,35808916.923016004,0.161087219138814,222295208.23845324
629,2019-03-18,35573806.0825997,0.160029567728874,222295208.2384532
630,2019-03-19,35131125.5506046,0.15803815938722304,222295208.23845315
631,2019-03-20,35683490.82133523,0.160522986996004,222295208.2384532
632,2019-03-21,33604058.38204191,0.15116861334228698,222295208.23845327
633,2019-03-22,34547890.93884477,0.155414465352693,222295208.23845327
634,2019-03-23,34554531.63825187,0.155444338688514,222295208.2384532
635,2019-03-24,34651678.87478642,0.155881357719668,222295208.23845327
636,2019-03-25,33883847.68034779,0.15242725180113198,222295208.23845333
637,2019-03-26,34893603.54413865,0.156969661292513,222295208.23845324
