,Date,CapMrktCurUSD,PriceUSD,Number of Coins
998,2019-04-09,1218603590.47105,12.1860359047105,100000000.0
999,2019-04-10,1246519361.64939,12.4651936164939,100000000.0
1000,2019-04-11,1124729787.77664,11.2472978777664,100000000.0
1001,2019-04-12,1132068801.72118,11.320688017211799,100000000.00000001
1002,2019-04-13,1107846024.79213,11.0784602479213,100000000.0
1003,2019-04-14,1131132507.45712,11.311325074571199,100000000.0
1004,2019-04-15,1069848814.5496,10.698488145496,100000000.0
1005,2019-04-16,1092069254.19399,10.9206925419399,100000000.0
1006,2019-04-17,1098201503.31072,10.9820150331072,100000000.0
1007,2019-04-18,1126602788.3345098,11.266027883345098,100000000.0
1008,2019-04-19,1108417013.55253,11.0841701355253,100000000.0
1009,2019-04-20,1092483266.2197301,10.924832662197302,100000000.0
1010,2019-04-21,1057973414.0673801,10.5797341406738,100000000.00000001
1011,2019-04-22,1084508131.29627,10.8450813129627,100000000.0
1012,2019-04-23,1036016425.3769301,10.360164253769302,100000000.0
1013,2019-04-24,983497105.7794801,9.834971057794801,100000000.0
1014,2019-04-25,946011398.872133,9.46011398872133,100000000.0
1015,2019-04-26,919621998.45981,9.1962199845981,100000000.0
1016,2019-04-27,934874223.0848731,9.34874223084873,100000000.00000001
1017,2019-04-28,905072296.159257,9.050722961592571,99999999.99999999
1018,2019-04-29,932322407.670833,9.32322407670833,100000000.0
1019,2019-04-30,961533322.614915,9.61533322614915,100000000.0
1020,2019-05-01,958275864.173333,9.58275864173333,100000000.00000001
1021,2019-05-02,967760603.7542869,9.67760603754287,100000000.0
1022,2019-05-03,974962462.499156,9.74962462499156,100000000.0
1023,2019-05-04,935645150.8673891,9.35645150867389,100000000.0
1024,2019-05-05,916403515.1722119,9.16403515172212,100000000.0
1025,2019-05-06,907737813.9152391,9.07737813915239,100000000.0
1026,2019-05-07,890359730.8411039,8.903597308411038,100000000.0
1027,2019-05-08,895158451.5820789,8.95158451582079,100000000.0
1028,2019-05-09,854398518.7181599,8.5439851871816,100000000.0
1029,2019-05-10,873509056.1981441,8.73509056198144,100000000.0
1030,2019-05-11,1012121798.49844,10.1212179849844,100000000.00000001
1031,2019-05-12,929023711.2340641,9.290237112340641,100000000.0
1032,2019-05-13,970486679.5409869,9.704866795409869,100000000.0
1033,2019-05-14,1102957354.66748,11.0295735466748,100000000.0
1034,2019-05-15,1280367871.51513,12.8036787151513,100000000.0
1035,2019-05-16,1204675246.72033,12.0467524672033,100000000.0
1036,2019-05-17,1120173131.36954,11.201731313695399,100000000.0
1037,2019-05-18,1073804945.1724699,10.738049451724699,100000000.0
1038,2019-05-19,1175943305.82678,11.7594330582678,100000000.0
1039,2019-05-20,1214211231.82288,12.1421123182288,100000000.0
1040,2019-05-21,1221628893.1812801,12.216288931812802,100000000.0
1041,2019-05-22,1124787556.7225401,11.247875567225401,100000000.0
1042,2019-05-23,1142294472.62245,11.4229447262245,100000000.0
1043,2019-05-24,1149878659.6429,11.498786596429,100000000.0
1044,2019-05-25,1146341811.0396302,11.4634181103963,100000000.00000001
1045,2019-05-26,1200386306.39088,12.0038630639088,100000000.0
1046,2019-05-27,1247757688.72578,12.4775768872578,100000000.0
